p_id,name,products,price,colour,brand,img,ratingCount,avg_rating,description,p_attributes
15874822,Pashmoda Women Maroon Woven Design Jamawar Shawl,Shawl,1495,Maroon,Pashmoda,http://assets.myntassets.com/assets/images/15874822/2021/10/20/e80a3066-dc9f-4a6b-8ab7-2657248ccfad1634719433199WomenMaroonWovenDesignJamawarShawl1.jpg,12,4.352941176,"Maroon woven design shawl, has fringed border<br><br>Features:<br>This ostentatious Kashmiri jamawar shawl is adorned with intricate and meticulous paisley and floral woven designs inspired by mughal motifs and centuries of Kashmiri artistry. This shawl also comes packed in an elegant Pashmoda gift box which complements its royal feel and makes it ideal for gifting.<p>Dimensions: 2.03 m x 1.01 m (Length x Width)</p>Wool Blend<br>Dry Clean","{'Border': 'Woven Design', 'Fabric': 'Wool', 'Fabric 2': 'NA', 'Fabric Purity': 'Blended', 'Fusion Wear': 'Yes', 'Occasion': 'Party', 'Ornamentation': 'NA', 'Pattern': 'Woven Design', 'Pattern Size': 'Medium', 'Print or Pattern Type': 'Floral', 'Sustainable': 'Regular'}"
14861658,Kvsfab Women Multicoloured Handloom Cotton Unstitched Dress Material,Dress Material,3199,Multi,Kvsfab,http://assets.myntassets.com/assets/images/14861658/2021/8/6/7bc93773-9e5c-4253-9659-adf411ba260e1628247083639-Kvsfab-Women-Dress-Material-5731628247082665-1.jpg,34,4.361111111,"Multicoloured woven design unstitched dress material <br> Multicoloured woven design kurta fabric <br> Multicoloured solid bottom fabric <br> Multicoloured woven design dupatta, has tassels border <br> Disclaimer: Images are for referral purposes only. The actual product is unstitchedPure cotton <br> Dry cleanTop fabric length:&nbsp;2.5 metres<br>Bottom fabric length:&nbsp;2 metres<br>Dupatta length: 2 metres (approx)<br>Dupatta Width : 0.88 metres","{'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Solid', 'Dupatta Border': 'Tassels', 'Dupatta Fabric': 'Pure Cotton', 'Dupatta Pattern': 'Woven Design', 'Kurta Fabric': 'Pure Cotton', 'Kurta Pattern': 'Woven Design', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Print or Pattern Type': 'Striped', 'Set Content': 'Kurta Fabric Bottom Fabric and Dupatta', 'Stitch': 'Unstitched', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Dry Clean'}"
17647762,LOOKNBOOK ART Maroon & Cream-Coloured Embroidered Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,"Lehenga, Blouse, Dupatta",6900,Maroon,LOOKNBOOK ART,http://assets.myntassets.com/assets/images/17647762/2022/4/8/35ac83cd-c397-45ff-a7d4-1f96ab53ba731649396578055-LOOKNBOOK-ART-Women-Lehenga-Choli-4021649396577304-1.jpg,56,,"Maroon and cream-coloured embroidered lehenga choli with dupatta,<br>Maroon and cream-coloured embroidered unstitched blouse,<br>has a round neck, short sleeves,<br>Maroon and cream-coloured embroidered semi-stitched lehenga, has drawstring closure, flared hem<br>Maroon and cream-coloured woven design dupatta, borderLehenga Length :-41,<br>Blouse Length:- Unstitch 1 Meter,<br>Dupatta Length :- 2.5 meter ,<br>Lehenga Flair :- 3.5 meterLehenga Fabric: Poly Georgette<br>Blouse Fabric:Poly Georgette<br>Dupatta Fabric:&nbsp;Poly Georgette<br>Dry Clean only","{'Blouse Closure': 'NA', 'Blouse Fabric': 'Poly Georgette', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Pattern': 'Embroidered', 'Choli Stitch': 'Unstitched', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'Poly Georgette', 'Dupatta Pattern': 'Woven Design', 'Hemline': 'Flared', 'Lehenga Closure': 'Drawstring', 'Lehenga Fabric': 'Poly Georgette', 'Lehenga Lining Fabric': 'Poly Crepe', 'Lehenga Stitch': 'Semi-Stitched', 'Neck': 'Round Neck', 'Ornamentation': 'NA', 'Regions': 'All', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Pattern': 'Embroidered', 'Wedding': 'Bride & Wedding Squad'}"
16931552,all about you Women Green Embroidered Kurta with Trousers,"Kurta, Trousers",2999,Green,all about you,http://assets.myntassets.com/assets/images/16931552/2022/3/9/7de69064-ef1e-41a1-aa9a-252185d691831646814728237DressBerryWomenPinkStripedMaxiDressTrackPantsMastHarbourMenT1.jpg,23,4.230769231,"Green embroidered Kurta with Trousers <br> <br> <b> Kurta design:  </b> <ul> <li> Solid embroidered </li> <li> Straight shape </li> <li> Regular style </li> <li> Mandarin collar,  three-quarter regular sleeves </li> <li> Thread work detail </li> <li> Knee length with straight hem </li> <li> Polyester machine weave fabric </li> </ul> <br> <b> Trousers design:  </b> <ul> <li> Solid Trousers </li> <li> Zip closure </li> </ul><br>Size worn by the model: S<br>Chest: 33""<br>Waist: 25""<br>Hips: 35""<br>Height: 5'8""<br>Top fabric: 100% Polyester<br>Bottom fabric: 100% Polyester<br>Hand wash","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Bottom Closure': 'Zip', 'Bottom Fabric': 'Polyester', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'NA', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'NA', 'Dupatta Pattern': 'NA', 'Main Trend': 'NA', 'Neck': 'Mandarin Collar', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'Thread Work', 'Pattern Coverage': 'Yoke or Border', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Polyester', 'Top Hemline': 'Straight', 'Top Length': 'Knee Length', 'Top Pattern': 'Embroidered', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'NA', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Guests & Gifting'}"
15434018,RAJGRANTH Green & Cream-Coloured Unstitched Dress Material,Dress Material,5299,Green,RAJGRANTH,http://assets.myntassets.com/assets/images/15434018/2021/9/11/12e22ea3-844d-4a8c-870e-67e51eceec9b1631365991071DressMaterial1.jpg,67,,Green and cream-coloured woven design unstitched dress material<br>Green woven design kurta fabric<br>Cream-coloured solid bottom fabric<br>Cream-coloured embroidered dupatta<br>Disclaimer: Images are for referral purposes only. The actual product is unstitchedTop Length : 1.80 Mtr<br>Bottom length : 2.00 Mtr<br>Duppata length : 2.00 MtrTop Fabric : chanderi<br>Bottom Fabric : santoon<br>Duppata Fabric : chanderi<br>Dry clean,"{'Better Cotton Initiative': 'Regular', 'Bottom Fabric': 'Shantoon', 'Bottom Pattern': 'Solid', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'Silk Blend', 'Dupatta Pattern': 'Embroidered', 'Kurta Fabric': 'Silk Blend', 'Kurta Pattern': 'Woven Design', 'Occasion': 'Festive', 'Ornamentation': 'NA', 'Print or Pattern Type': 'Ethnic Motifs', 'Set Content': 'Kurta Fabric Bottom Fabric and Dupatta', 'Stitch': 'Unstitched', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Dry Clean', 'Wedding': 'Guests & Gifting'}"
15938450,mokshi Black Checked Art Silk Dupatta with Zari,Dupatta,1199,Black,mokshi,http://assets.myntassets.com/assets/images/15938450/2021/11/17/bedd3c75-572d-4044-a2fa-91beb77d9ce41637123531535mokshiBlackCheckedArtSilkDupattawithZari1.jpg,58,,"Black checked dupatta zari,  tasselled borderLength : 2.25 M<br>Width : 0.95 M100% Chanderi Silk<br>Dry-Clean<br>","{'Border': 'Tasselled', 'Fabric': 'Art Silk', 'Occasion': 'Daily', 'Ornamentation': 'Zari', 'Pattern': 'Checked', 'Print or Pattern Type': 'Checked', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Dry Clean'}"
16781536,Levis X Deepika Padukone Women Grey & White Colourblocked Bishop Sleeves Boxy Top,Top,2499,Grey,Levis,http://assets.myntassets.com/assets/images/16781536/2022/4/14/14c02fa5-a05f-489d-bb85-a00e60abaa931649932089842-Levis-Women-Tops-9671649932089358-1.jpg,198,,"<ul> <li> Grey and white regular boxy top </li> <li> Colourblocked </li> <li> Round neck,  long,  bishop sleeves </li> <li> Gathered or pleated detail </li> <li> Woven cotton </li> </ul>100% Cotton,<br>Machine-wash<br>Size worn by the model: S<br>Chest: 32""<br>Height: 5'7""<br>","{'Body or Garment Size': 'Garment Measurements in', 'Care for me': 'Machine Wash in cold water (30 degree C or low) to avoid shrinkage\r\nLine-dry in shade to avoid yellowing\r\nFor whites, wash with non-chlorine bleach on a hot water setting\r\nIron when slightly damp', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Pure Cotton', 'Fabric Type': 'Cotton', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Neck': 'Round Neck', 'Occasion': 'Casual', 'Pattern': 'Colourblocked', 'Print or Pattern Type': 'Colourblocked', 'Sleeve Length': 'Long Sleeves', 'Sleeve Styling': 'Bishop Sleeves', 'Surface Styling': 'Gathered or Pleated', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Boxy', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven', 'Wedding': 'NA', 'taxMaterial': 'NA'}"
15642460,studio rasa Coral Ruffles Georgette Fitted Crop Top,Crop Top,1499,Coral,studio rasa,http://assets.myntassets.com/assets/images/15642460/2021/9/27/4793b8a9-3294-46cd-a276-bb5c0f8e88471632750838167studiorasaCoralRufflesGeorgetteFittedCropTop1.jpg,84,2.875,"<ul> <li> Coral crop fitted top </li> <li> Solid </li> <li> Square neck,  sleeveless,  flutter sleeve sleeves </li> <li> Ruffles detail </li> <li> Woven georgette </li> <li> Concealed zip closure </li> </ul>Polyester <br> Dry cleanThe model (height 5'8) is wearing a size S","{'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'Concealed Zip', 'Contact Brand or Retailer for pre-sales product queries': 'marketing@9rasa.com', 'Fabric': 'Polyester', 'Fabric Type': 'Georgette', 'Length': 'Crop', 'Lining': 'Has a lining', 'Main Trend': 'Ethnic Print', 'Multipack Set': 'NA', 'Neck': 'Square Neck', 'Occasion': 'Ethnic', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'Flutter Sleeves', 'Surface Styling': 'Ruffles', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Fitted', 'Wash Care': 'Dry Clean', 'Weave Type': 'Woven', 'taxMaterial': 'NA'}"
11987092,Roadster Women Navy Blue & Green Checked Open Front Shrug,Shrug,1299,Navy Blue,Roadster,http://assets.myntassets.com/assets/images/11987092/2020/7/8/82ccfc28-0f86-45c4-9b2f-468d537d080e1594187050107-Roadster-Women-Navy-Blue--Green-Checked-Open-Front-Shrug-601-1.jpg,10,4.314136126,"Navy blue and green checked open front regular shrug, has three-quarter sleeves, curved hemThe model (height 5'8'') is wearing a size SMaterial: Viscose Rayon<br>  Machine Wash","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Fabric': 'Viscose Rayon', 'Front Styling': 'Open Front', 'Hemline': 'Straight', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Occasion': 'Casual', 'Pattern': 'Checked', 'Sleeve Length': 'Three-Quarter Sleeves', 'Surface Styling': 'NA', 'Wash Care': 'Machine Wash'}"
19160178,aturabi Women's Green Solid Knee Length A-Line Skirts,Skirts,1710,Green,aturabi,http://assets.myntassets.com/assets/images/19160178/2022/7/19/777b5b9c-5f3c-4806-981b-d768e6d68a041658215067599aturabiWomenGreenSolidKneeLengthA-LineSkirts1.jpg,19,,"<p>Green solid mid-rise flared above knee a-line skirt has an elasticated waistband with a zip closure, staright hem</p><p>100% Polyester<br>Machine wash</p><p>The model (height 5'8"") is wearing a size 26</p>","{'Add-Ons': 'NA', 'Body Shape ID': '443,324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Zip', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Hemline': 'Straight', 'Knit or Woven': 'Woven', 'Length': 'Knee Length', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'NA', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'A-Line', 'Wash Care': 'Machine Wash', 'Wedding': 'NA'}"
17765672,HERE&NOW Women Yellow Solid Floral Embroidery A-line Kurta,Kurta,2299,Yellow,HERE&NOW,http://assets.myntassets.com/assets/images/17765672/2022/4/29/60b352d7-d206-4e53-8fcc-123e1bc3da671651232205743-HERENOW-Women-Yellow--White-Floral-Embroidered-Thread-Work-K-1.jpg,398,,"<ul><li>Colour: yellow and white</li><li>Solid</li><li>Floral embroidery on the sleeves</li><li>V-neck</li><li>Three-quarter, regular sleeves</li><li>A-line shape with pleated style</li><li>Calf length with flared hem</li><li>Machine weave regular cotton</li></ul>100% Cotton<br>Machine wash<br>Size worn by the model: S<br>Chest: 34""<br>Height: 5'9""<br>","{'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'Garment Measurements in', 'Care for me': 'NA', 'Colour Family': 'Bright', 'Design Styling': 'Pleated', 'Fabric': 'Cotton', 'Fabric 2': 'Cotton', 'Fabric Purity': 'Pure', 'Hemline': 'Flared', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Embroidered', 'Print or Pattern Type': 'Floral', 'Shape': 'A-Line', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'NA', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'NA', 'Where-to-wear': 'HNK-17905-XS'}"
11990212,Roadster Women Olive Green Self-Design Co-ord Set,Co-ord Set,2899,Olive,Roadster,http://assets.myntassets.com/assets/images/11990212/2020/11/26/d3ce1202-56f3-465e-a2dd-b4b0365748921606379435472-Roadster-Women-Dresses-8461606379434031-1.jpg,189,4.496644295,"Olive Green self-design knitted co-ordinate sweater dress<br>Olive Green self-design knitted sweater,&nbsp; has a round neck, long extended sleeves<br>Olive Green self-design knitted pencil skirt, has an elasticated waistband, straight hemThe model (height 5'8"") is wearing a size SMaterial: Acrylic<br>  Machine Wash","{'Add-Ons': 'NA', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Nylon', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Skirt', 'Character': 'NA', 'Lining': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Sleeve Length': 'Long Sleeves', 'Top Fabric': 'Acrylic', 'Top Pattern': 'Solid', 'Top Type': 'Sweater', 'Trends': 'NA', 'Wash Care': 'Machine Wash'}"
19269128,Chidiyaa Pink & White Printed Dupatta,Dupatta,2290,Pink,Chidiyaa,http://assets.myntassets.com/assets/images/19269128/2022/7/27/a5b747fc-c537-4c42-b399-208703c04e9c1658911158229ChidiyaaPinkWhitePrintedDupatta1.jpg,137,,"Pink and white leheriya printed dupatta,  tasselled border<p>Dry clean.</p>","{'Border': 'Tasselled', 'Fabric': 'Silk Blend', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Printed', 'Print or Pattern Type': 'Leheriya', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Dry Clean', 'Wedding': 'NA'}"
17508900,YOONOY Women Burgundy Coat with Trousers,"Coat, Trousers",4790,Burgundy,YOONOY,http://assets.myntassets.com/assets/images/17508900/2022/3/14/123f3f6c-c292-4143-86ca-923a9fa0c6471647237876473WineLongSleevesSolidCoatWithTrousersSet1.jpg,232,3.4,"This clothing set consists of Coat and Trousers <br> Burgundy solid Coat ,has a shawl neck,  long sleeves <br> Burgundy solid Trousers ,has a button closureCotton Blend<br>Machine wash coldThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Bottom Closure': 'Button', 'Bottom Fabric': 'Cotton Blend', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Lining': 'NA', 'Neck': 'Shawl Neck', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Sleeve Length': 'Long Sleeves', 'Sustainable': 'Regular', 'Top Fabric': 'Cotton Blend', 'Top Pattern': 'Solid', 'Top Type': 'Coat', 'Trends': 'NA', 'Wash Care': 'Machine Wash', 'Wedding': 'NA'}"
16032892,DODO & MOA Burgundy Basic Jumpsuit,Jumpsuit,2890,Burgundy,DODO & MOA,http://assets.myntassets.com/assets/images/16032892/2021/11/26/e5edec86-bf62-408f-9be3-2730653d99511637908384993-DODO--MOA-Women-Jumpsuit-6001637908383993-1.jpg,45,,"Burgundy solid basic jumpsuit ,has a v-neck,  long sleeves,  pocketsPolyester<br>Machine WashThe model (height 5'8) is wearing a size S","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Concealed Zip', 'Fabric': 'Polyester', 'Main Trend': 'NA', 'Neck': 'V-Neck', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Sleeve Length': 'Long Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Type': 'Basic Jumpsuit', 'Wash Care': 'Machine Wash'}"
17641964,GRIFFEL Women Yellow Pure Cotton Co-ords Set,Co-ords Set,3499,Yellow,GRIFFEL,http://assets.myntassets.com/assets/images/17641964/2022/3/25/3591d7eb-5e8a-4d1e-b224-f2acf2268d661648201112374ClothingSet1.jpg,453,,<ul><li>Women Basic Solid Loose fit T-shirt and Short Set</li><li>Short Sleeves</li><li>Round neck</li><li>Drawstring closure &amp; Elasticated</li></ul>Pure cotton<br>Machine Wash,"{'Add-Ons': 'NA', 'Bottom Closure': 'Drawstring', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Shorts', 'Character': 'NA', 'Lining': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Sleeve Length': 'Short Sleeves', 'Sustainable': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Pattern': 'Solid', 'Top Type': 'T-shirt', 'Trends': 'NA', 'Wash Care': 'Machine Wash', 'Wedding': 'NA'}"
16921562,Safaa Black & Red Viscose Rayon Unstitched Dress Material,Dress Material,3999,Black,Safaa,http://assets.myntassets.com/assets/images/16921562/2022/1/24/df911239-62f3-4a12-8e66-f100b56a627d1643037620966SafaaRayonAcroWoolDressMaterialWithStoleForWinterUnstitched1.jpg,78,,"Black and red woven design unstitched dress material <br> Black and red woven design kurta fabric <br> Black and red woven design bottom fabric <br> Black and red woven design dupatta, has Disclaimer: Images are for referral purposes only. The actual product is unstitchedViscose rayon<br>Dry CleanTop fabric length: 3.5 metres<br>Bottom fabric length: 3 metres<br>Dupatta length: 2.5 metres","{'Bottom Fabric': 'Viscose Rayon', 'Bottom Pattern': 'Woven Design', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'Viscose Rayon', 'Dupatta Pattern': 'Woven Design', 'Kurta Fabric': 'Viscose Rayon', 'Kurta Pattern': 'Woven Design', 'Occasion': 'Festive', 'Ornamentation': 'NA', 'Print or Pattern Type': 'Floral', 'Set Content': 'Kurta Fabric Bottom Fabric and Dupatta', 'Stitch': 'Unstitched', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Dry Clean'}"
15358990,Molcha Set of 2 Women Maroon& Peach Regular Shorts,Shorts,3000,Maroon,Molcha,http://assets.myntassets.com/assets/images/15358990/2021/9/4/75e4d60b-2f58-440c-9e8a-7f0a3b45918c1630759730716MolchaWomenMaroonRegularShorts1.jpg,535,,"Maroon&amp; peach solid mid-rise regular shorts, has 2 pockets, elasticated closureRegular Fit <br> The model (height 5'8) is wearing a size 28100% Cotton ,<br>Machine wash","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Elasticated', 'Contact Brand or Retailer for pre-sales product queries': 'yes', 'Fabric': 'Cotton', 'Fabric 2': 'Cotton', 'Fit': 'Regular Fit', 'Knit or Woven': 'Woven', 'Length': 'Above Knee', 'Main Trend': 'New Basics', 'Multipack Set': '2', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sport': 'NA', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Technology': 'NA', 'Type': 'Regular Shorts', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash'}"
16276470,Sztori Women Plus Size Navy Blue & Golden Ethnic Motifs Printed Kurti,Kurti,1699,Navy Blue,Sztori,http://assets.myntassets.com/assets/images/16276470/2022/5/27/a72c559e-44c8-4ab2-878e-60cbf1971c101653634485692-Sztori-Women-Kurtis-9961653634485118-1.jpg,434,4.538461538,"<ul><li>Navy&nbsp;and golden&nbsp;a-line kurti</li><li>Ethnic motifs printed</li><li>Round neck, three-quarter, regular sleeves</li><li>Machine weave regular viscose rayon</li></ul>100% Viscose rayon<br>Machine wash<br>Size worn by the model: XXL<br>Chest: 44""<br>Height: 5'3""<br>","{'Body or Garment Size': 'Garment Measurements in', 'Care for me': 'Follow the washcare label on garment. Use cold water with mild detergents when handwashing or opt for delicate setting when machine washing<br>\r\nAlways wash inside-out to preserve colour<br>\r\nNever wring or tumble dry. Dry flat on a towel or hang on coat hangers<br>\r\nIron on the reverse side with medium heat', 'Design Styling': 'Regular', 'Fabric': 'Viscose Rayon', 'Hemline': 'Flared', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Printed', 'Print or Pattern Type': 'Ethnic Motifs', 'Shape': 'A-Line', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'NA', 'Sustainable': 'Regular', 'Technique': 'Bandhani', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
18964098,FASHOR Women Turquoise Blue Geometric Printed Kurta,Kurta,1799,Turquoise Blue,FASHOR,http://assets.myntassets.com/assets/images/18964098/2022/7/4/417ebb8f-462c-4b58-8584-b40cfed0ccbe1656940592463Kurtas1.jpg,23,,"<ul> <li> Colour: turquoise blue </li> <li> Geometric printed </li> <li> Mandarin collar </li> <li> Short,  roll-up sleeves </li> <li> Straight shape with regular style </li> <li> Calf length with straight hem </li> <li> Knitted and woven regular cotton </li> </ul><br> The model (height 5'8) is wearing a size SCotton<br>Hand Wash","{'About the Brand': 'fashor is a leading fashion brand showcasing trendy styles for women. the brand stands out for its versatile designs, choice of colours, intricate detailing, fine fabric quality and perfect fit. from everyday wear to occasion wear, fashor offers a wide collection of unique and stylish outfits that strike a chord with every indian woman.', 'Body Shape ID': '424', 'Body or Garment Size': 'Garment Measurements in', 'Care for me': 'NA', 'Colour Family': 'Pastel', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Mandarin Collar', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Printed', 'Print or Pattern Type': 'Geometric', 'Shape': 'Straight', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Roll-Up Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Knitted and Woven', 'Wedding': 'NA'}"
14030730,Flying Machine Women Blue Veronica Skinny Fit Light Fade Stretchable Jeans,Jeans,1899,Blue,Flying Machine,http://assets.myntassets.com/assets/images/14030730/2021/5/17/d9eb7cf0-d6d4-4b65-8e68-b9281453a03a1621254724502Womens100CottonSkinnyFitBlueJeans1.jpg,38,4.246575342,"<ul> <li> Light fade blue jeans </li> <li> Skinny fit,  mid-rise </li> <li> Brand Fit: veronica </li> <li> Clean look </li> <li> Stretchable </li> <li> 5 pocket </li> <li> Length: regular </li> </ul>Brand Fit: Veronica <br> Fit: Skinny Fit <br> Stretchable <br> The model (height 5'8) is wearing a size S74% cotton 24% polyester 2% elastane &nbsp;<br>Machine wash","{'Add-Ons': 'NA', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'Veronica', 'Character': 'NA', 'Closure': 'Button and Zip', 'Distress': 'Clean Look', 'Effects': 'Whiskers and Chevrons', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fabric 3': 'Elastane', 'Fade': 'Light Fade', 'Features': 'NA', 'Fit': 'Skinny Fit', 'Length': 'Regular', 'Main Trend': 'NA', 'Number of Pockets': '5', 'Occasion': 'Casual', 'Reversible': 'No', 'Shade': 'Light', 'Stretch': 'Stretchable', 'Sustainable': 'Regular', 'Type of Distress': 'NA', 'Waist Rise': 'Mid-Rise', 'Waistband': 'With belt loops', 'Wash Care': 'Machine Wash'}"
16466356,DeFacto Women Blue Solid Denim Jacket,Jacket,3449,Blue,DeFacto,http://assets.myntassets.com/assets/images/16466356/2022/1/21/21835cfa-7c1d-4817-82e3-6407815b1bf31642736819954-DeFacto-Women-Blue-Solid-Denim-Jacket-4691642736819647-1.jpg,43,3,"Blue solid denim jacket, has a spread collar, 2 pockets ,has a button closure, long sleeves, straight hemline100% Cotton<br>Machine washThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'Garment Measurements in', 'Character': 'NA', 'Closure': 'Button', 'Collar': 'Spread Collar', 'Fabric': 'Cotton', 'Features': 'NA', 'Hemline': 'Straight', 'Length': 'Regular', 'Lining Fabric': 'Unlined', 'Main Trend': 'NA', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Long Sleeves', 'Sport': 'NA', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Technology': 'NA', 'Technology Present': 'No', 'Type': 'Denim Jacket', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven'}"
